country,region_id,authority_id,auth_name_e,old_park_id,new_park_id
England,E12000006,E07000147,North Norfolk,NORN5_8ebb816a7056,91b3c7a6fc82
England,E12000006,E07000147,North Norfolk,NORN5_4f0e49854116,d4f946f7696c
England,E12000006,E07000147,North Norfolk,NORN5_2d168d594977,89b6abf43d5e
England,E12000006,E07000147,North Norfolk,NORN5_be9455189e64,ea462696db8b
England,E12000006,E07000147,North Norfolk,NORN5_4e023568bcde,523dde43f9e8
England,E12000006,E07000147,North Norfolk,NORN5_c2c37e29a82a;NORN5_957ee0ffbe6e;NORN5_aee9293e9474,d686d83c2b07
England,E12000006,E07000147,North Norfolk,NORN5_aa6305cbddef,144b99e5ccb2
England,E12000006,E07000147,North Norfolk,NORN5_8b5194fe56ac;NORN5_04026b2f173e,e6c5c86f77ca
England,E12000006,E07000147,North Norfolk,NORN5_1e165dc39f2f;NORN5_d436ab218d75,47ed5e7844cc
England,E12000006,E07000147,North Norfolk,NORN5_020bffa60ff2,d4b8583b0cb6
England,E12000006,E07000147,North Norfolk,NORN5_3a1ff494d766,709de6dbce74
England,E12000006,E07000147,North Norfolk,NORN5_5a1813306464,c27f09aa1a6a
England,E12000006,E07000147,North Norfolk,NORN5_34458e03ef14,6926d4eda5ce
England,E12000006,E07000147,North Norfolk,NORN5_12ab1e5d1aee,7e24747baf45
England,E12000006,E07000147,North Norfolk,NORN5_9fe2c167082f,4e1ad2533c00
England,E12000006,E07000147,North Norfolk,NORN5_2db911910217,ea0da7bd5a36
England,E12000006,E07000147,North Norfolk,NORN5_b3967e7094ab,4dd2abc9610a
England,E12000006,E07000147,North Norfolk,NORN5_b576e6b5babc,523ba9b94e6a
England,E12000006,E07000147,North Norfolk,NORN5_4aa414de30f0,c22b9990c4b8
England,E12000006,E07000147,North Norfolk,NORN5_19b87332a5d8,b1a22ba57336
England,E12000006,E07000147,North Norfolk,NORN5_0210dae01840,435d948f2408
England,E12000006,E07000147,North Norfolk,NORN5_8701cc9d856e,0f5e70a9bbcc
England,E12000006,E07000147,North Norfolk,NORN5_556e64c9af94,b4706c1034d5
England,E12000006,E07000147,North Norfolk,NORN5_3dab1c27265f,5fa5b5d8d8b0
England,E12000006,E07000147,North Norfolk,NORN5_b84e4e59441e,e27979f8a1de
England,E12000006,E07000147,North Norfolk,NORN5_4d9fc7e0da64,efd98f43005c
England,E12000006,E07000147,North Norfolk,NORN5_cf3da63c6ff1,e7c89eb3584f
England,E12000006,E07000147,North Norfolk,NORN5_76a0a6c898ac,394d1b73ec06
England,E12000006,E07000147,North Norfolk,NORN5_2a22d67285a2,9335c27de1aa
England,E12000006,E07000147,North Norfolk,NORN5_fb35addb1e87,47cb38283262
England,E12000006,E07000147,North Norfolk,NORN5_b500091dedc7,7214b7c59276
England,E12000006,E07000147,North Norfolk,NORN5_2b61db165c99;NORN5_fde2769f7764;NORN5_79c3971c6f70,258776df3203
England,E12000006,E07000147,North Norfolk,NORN5_10244f1a81b6;NORN5_fbf035742109,bc6732fdf899
England,E12000006,E07000147,North Norfolk,NORN5_cff6359849cd,ed01151d40f9
England,E12000006,E07000147,North Norfolk,NORN5_b0acb380621a;NORN5_1b5189b189b1,0725320df737
England,E12000006,E07000147,North Norfolk,NORN5_06fe8fc8e639;NORN5_43dc68b67417,a15022194f8f
England,E12000006,E07000147,North Norfolk,NORN5_6f87568001f9,2bdaa4e2f3ee
England,E12000006,E07000147,North Norfolk,NORN5_f54e9e3fb983,510ae57bcf32
England,E12000006,E07000147,North Norfolk,NORN5_fed9b18a8096,508332f4b021
England,E12000006,E07000147,North Norfolk,NORN5_e7267157f304,3e636847e808
England,E12000006,E07000147,North Norfolk,NORN5_a38f4327fa3c;NORN5_6b833896b76f,a3bf197c0ca5
England,E12000006,E07000147,North Norfolk,NORN5_27093d091157;NORN5_ee89eea35cc1;NORN5_19a14f08c450,ea556c85b70b
England,E12000006,E07000147,North Norfolk,NORN5_5127797f81ad,37425df65a86
England,E12000006,E07000147,North Norfolk,NORN5_ea0ec8559a5f,3b0a58311879
England,E12000006,E07000147,North Norfolk,NORN5_53c95ac9efc8,7c78c1eb4996
England,E12000006,E07000147,North Norfolk,NORN5_3c5e1ac43967,16e9940c4a10
England,E12000006,E07000147,North Norfolk,NORN5_12b84945dc1e,68a7b45320d0
England,E12000006,E07000147,North Norfolk,NORN5_256e81fe85f1,2f39c91b7193
England,E12000006,E07000147,North Norfolk,NORN5_170105de2ad7,1e4b6481da30
England,E12000006,E07000147,North Norfolk,NORN5_908dae959cf0,b6291ce77a30
England,E12000006,E07000147,North Norfolk,NORN5_57f4833fd0ec;NORN5_98da61eb3f9b,5c5b31bef634
England,E12000006,E07000147,North Norfolk,NORN5_6fc944ca5ffb,b70d373ae31f
England,E12000006,E07000147,North Norfolk,NORN5_9f6b306b59ae,7afaf538ac62
England,E12000006,E07000147,North Norfolk,NORN5_4de69eae82a3,aa8daeaafeca
England,E12000006,E07000147,North Norfolk,NORN5_15a3d6a1ef7d,9e6738a56441
England,E12000006,E07000147,North Norfolk,NORN5_d645adc2958d,0ca7368140c5
England,E12000006,E07000147,North Norfolk,NORN5_b6385d079093,5ef9329fb7f8
England,E12000006,E07000147,North Norfolk,NORN5_96d4a56c9ee1,f34a54c2c4e4
England,E12000006,E07000147,North Norfolk,NORN5_dc94cd3eb0be,4a30fa150459
England,E12000006,E07000147,North Norfolk,NORN5_95b6e591fb42,f729d450f036
England,E12000006,E07000147,North Norfolk,NORN5_a611829ac6af,d1ab3010048f
England,E12000006,E07000147,North Norfolk,NORN5_216bdbec0a7e,900e7fc26312
England,E12000006,E07000147,North Norfolk,NORN5_1889e740dad5,b0ddcabdc015
England,E12000006,E07000147,North Norfolk,NORN5_7474e54638be,0156a14140a6
England,E12000006,E07000147,North Norfolk,NORN5_3ef4629ad5e7,1c20327441b9
England,E12000006,E07000147,North Norfolk,NORN5_a86429285de0,d3f3454b1459
England,E12000006,E07000147,North Norfolk,NORN5_e692f57b25ba,d50798d4ea89
England,E12000006,E07000147,North Norfolk,NORN5_4164f933fe07,cd1604127c80
England,E12000006,E07000147,North Norfolk,NORN5_f1be19f6aae6,1797f9337588
England,E12000006,E07000147,North Norfolk,NORN5_c15321a958cd,f717da76aafb
England,E12000006,E07000147,North Norfolk,NORN5_8ae8f7343f2a,1d1f4e227e11
England,E12000006,E07000147,North Norfolk,NORN5_d8ca3584b743,9029e0ec503a
England,E12000006,E07000147,North Norfolk,NORN5_4eeb25e75d62,ccf20714720a
England,E12000006,E07000147,North Norfolk,NORN5_239808d44b38,e8efa116ac48
England,E12000006,E07000147,North Norfolk,NORN5_9b75ac6835d2,46d48cf835cc
England,E12000006,E07000147,North Norfolk,NORN5_da0ec0a68941,b8a9c174258b
England,E12000006,E07000147,North Norfolk,NORN5_56be60a1cfb5,a22a1c2c91d2
England,E12000006,E07000147,North Norfolk,NORN5_66246132b6ad,373099bfbb02
England,E12000006,E07000147,North Norfolk,NORN5_44c3fe0cf5fa,5e31112af837
England,E12000006,E07000147,North Norfolk,NORN5_f80653708324,2e1a4dd40103
England,E12000006,E07000147,North Norfolk,NORN5_7aacb7958415,51b55b1c7265
England,E12000006,E07000147,North Norfolk,NORN5_aaa73ba684b1,0611cde6ef96
England,E12000006,E07000147,North Norfolk,NORN5_5b70452efec3,a1c9dec81cc1
England,E12000006,E07000147,North Norfolk,NORN5_9eafdedde645,3ff31e505968
England,E12000006,E07000147,North Norfolk,NORN5_3a445a4c5736,5688d3eb0c5d
England,E12000006,E07000147,North Norfolk,NORN5_f7b92d25e62d,d7fd27f0431d
England,E12000006,E07000147,North Norfolk,NORN5_e606d630e20e,ca90de7f5188
England,E12000006,E07000147,North Norfolk,NORN5_30f1d05df597,134a6c722e38
England,E12000006,E07000147,North Norfolk,NORN5_df5e27864764,94ad298b51d5
England,E12000006,E07000147,North Norfolk,NORN5_cd66ec445fc3,d977bc2a4719
England,E12000006,E07000147,North Norfolk,NORN5_e6913c9232fe,49fa2cb3437e
England,E12000006,E07000147,North Norfolk,NORN5_27b9b026a297,a5c6ab81e81b
England,E12000006,E07000147,North Norfolk,NORN5_b22d51a6b8f0,4ab2d98ae07f
England,E12000006,E07000147,North Norfolk,NORN5_9ec3f28baca4,50ffe7823a33
England,E12000006,E07000147,North Norfolk,NORN5_ab055ba5a36a,52707d7667b2
England,E12000006,E07000147,North Norfolk,NORN5_8863442fa1e3,0f28121ac52a
England,E12000006,E07000147,North Norfolk,NORN5_7e495300f4d3,b3b577dbcd00
England,E12000006,E07000147,North Norfolk,NORN5_72c2cf101805,842b9218ef84
England,E12000006,E07000147,North Norfolk,NORN5_8b87b4506bf6,10f831ea894f
England,E12000006,E07000147,North Norfolk,NORN5_f4480f6a9346,3501b7f15462
England,E12000006,E07000147,North Norfolk,NORN5_706caa513c2b,4d9f7826be03
England,E12000006,E07000147,North Norfolk,NORN5_d9f4fe5d9880,5843841981d0
England,E12000006,E07000147,North Norfolk,NORN5_0d5af51ce1c7,1c2f38f69348
England,E12000006,E07000147,North Norfolk,NORN5_29bc917453b9,48070dcdec4c
England,E12000006,E07000147,North Norfolk,NORN5_b3f585ea5896,5ef49d33c96a
England,E12000006,E07000147,North Norfolk,NORN5_ccfd4a20a909,ad1090140df1
England,E12000006,E07000147,North Norfolk,NORN5_e87c0d0a87ec,d23c3e1d47cb
England,E12000006,E07000147,North Norfolk,NORN5_61166277f89d,5c65592b1093
England,E12000006,E07000147,North Norfolk,NORN5_2797663f1396,d569f816ab33
England,E12000006,E07000147,North Norfolk,NORN5_cedbda2569c1,ef6aaba3e1c6
England,E12000006,E07000147,North Norfolk,NORN5_a3a81453767b,b7123118a9dd
England,E12000006,E07000147,North Norfolk,NORN5_2e2f07d7fe87,8b1ad4d2066f
England,E12000006,E07000147,North Norfolk,NORN5_33521b11c0a6,f01d4552284d
England,E12000006,E07000147,North Norfolk,NORN5_9cb5a7bcfeac,9e71b5904622
England,E12000006,E07000147,North Norfolk,NORN5_16bfed7cdb1d,98bc746fa3e8
England,E12000006,E07000147,North Norfolk,NORN5_94ca38ba39af,a4d234a6607a
England,E12000006,E07000147,North Norfolk,NORN5_ca131e87211c,a5fd948f8f7a
England,E12000006,E07000147,North Norfolk,NORN5_ccd447936b69,73c68fda2105
England,E12000006,E07000147,North Norfolk,NORN5_7117df540a50,3fb5b48c8ccb
England,E12000006,E07000147,North Norfolk,NORN5_a383c7ed340d,b959fbd6dc87
England,E12000006,E07000147,North Norfolk,NORN5_9d8a2035bed3,5a31baa84523
England,E12000006,E07000147,North Norfolk,NORN5_9327e96ee3f8,7feed1bcbd5c
England,E12000006,E07000147,North Norfolk,NORN5_f6a31ba985fb,3d3999f1c676
England,E12000006,E07000147,North Norfolk,NORN5_b38f69f4b586,65e4d1174e2f
England,E12000006,E07000147,North Norfolk,NORN5_20250d3fe15c,bc1538771770
England,E12000006,E07000147,North Norfolk,NORN5_7cd8d8f9e91f,c72b83cf17b3
England,E12000006,E07000147,North Norfolk,NORN5_3be08431d780,2ce7c2c14492
England,E12000006,E07000147,North Norfolk,NORN5_f26cd934bc39,7a64274dd985
